"x"
"1277"	0.36088630036102
"1278"	0.36088630036102
"1279"	0.146194898042776
"1280"	0.111821595709641
"1281"	0.120943466832735
"1282"	0.11227172166442
"1283"	0.115451602626893
"1284"	0.378257914987869
"1285"	0.168878014929889
"1286"	0.153232132281565
"1287"	0.158206428137365
"1288"	0.48769249952269
"1289"	0.442509711110784
"1290"	0.503524210164313
"1291"	0.456874676143608
"1292"	0.218355067251747
"1293"	0.237303431055733
"1294"	0.242781313665706
"1295"	0.220288581592816
"1296"	0.218761145710655
"1297"	0.0961315263940146
"1298"	0.0983506144803573
"1299"	0.089238817582525
"1300"	0.123943538343492
"1301"	0.115056685602116
"1302"	0.0978794768393156
"1303"	0.122887312414022
"1304"	0.243701681168097
"1305"	0.137116724098135
"1306"	0.274811480457221
"1307"	0.111326022423785
"1308"	0.283732544127163
"1309"	0.379224864114437
"1310"	0.344091174724942
"1311"	0.410160215333242
"1312"	0.380751393520069
"1313"	0.153623842991641
"1314"	0.166155741578056
"1315"	0.154242239452223
"1316"	0.391535445726097
"1317"	0.35813817232731
"1318"	0.293334474527017
"1319"	0.39311153007026
"1320"	0.272302153569176
"1321"	0.158610854750645
"1322"	0.443640908533765
"1323"	0.185321388713809
"1324"	0.194379354117313
"1325"	0.180442195963758
"1326"	0.458042595046408
"1327"	0.343160971492022
"1328"	0.191337381587787
"1329"	0.200689391060885
"1330"	0.186299798114361
"1331"	0.146350191521666
"1332"	0.153503359220224
"1333"	0.153956923529539
"1334"	0.142497043224014
"1335"	0.151101082476079
"1336"	0.439860275535627
"1337"	0.439860275535627
"1338"	0.477147673099268
"1339"	0.192722886045509
"1340"	0.1789044980031
"1341"	0.454139233304796
"1342"	0.454139233304796
"1343"	0.492637072467158
"1344"	0.152195229482795
"1345"	0.141282707455182
"1346"	0.475999668960046
"1347"	0.212516053243288
"1348"	0.192827278293453
"1349"	0.491451801260336
"1350"	0.613712123735846
"1351"	0.556854113699363
"1352"	0.633634744587614
"1353"	0.213206199746078
"1354"	0.304291055223981
"1355"	0.282473138498064
"1356"	0.329113664596066
"1357"	0.305515946542104
"1358"	0.12326818654323
"1359"	0.133323815816709
"1360"	0.123764389533445
"1361"	0.355978663249063
"1362"	0.357030491804136
"1363"	0.330454702890602
"1364"	0.144206816182933
"1365"	0.144632911516043
"1366"	0.155970518748117
"1367"	0.281119982456968
"1368"	0.113881594097559
"1369"	0.123171510039627
"1370"	0.352945073120145
"1371"	0.352945073120145
"1372"	0.327638623646993
"1373"	0.142977910017315
"1374"	0.142977910017315
"1375"	0.154641364293303
"1376"	0.278724325380111
"1377"	0.336632253865839
"1378"	0.305444601986982
"1379"	0.312495446831876
"1380"	0.283543975017756
"1381"	0.331707434268321
"1382"	0.316601979507418
"1383"	0.287270053621999
"1384"	0.326879666642308
"1385"	0.296595553541309
"1386"	0.177422446418559
"1387"	0.16098495586068
"1388"	0.231434145412579
"1389"	0.1009953284793
"1390"	0.398411854626914
"1391"	0.361500566169492
"1392"	0.411345293637805
"1393"	0.373235773018028
"1394"	0.308175816201369
"1395"	0.230516209764474
"1396"	0.319686748233847
"1397"	0.296764947768135
"1398"	0.129504975713735
"1399"	0.120219363379077
"1400"	0.353664259075204
"1401"	0.320898659025402
"1402"	0.328306243382774
