"x"
"1915"	0.11666514995537
"1916"	0.722067635929382
"1917"	0.779172470818242
"1918"	0.999947763621339
"1919"	0.922841410659917
"1920"	0.999992916019255
"1921"	0.999999811293738
"1922"	0.994179109284996
"1923"	0.979045327695967
"1924"	0.626938314517776
"1925"	0.851989515391339
"1926"	0.467328024430269
"1927"	0.897350065397678
"1928"	0.821823725753074
"1929"	0.892841450152583
"1930"	0.559450936741481
"1931"	0.86233990812487
"1932"	0.918804155048494
"1933"	0.975460294156851
"1934"	0.954027023765606
"1935"	0.978566121843475
"1936"	0.995982198407492
"1937"	0.910419249871878
"1938"	0.99059358728659
"1939"	0.992301590016851
"1940"	0.993056779307546
"1941"	0.997653085718744
"1942"	0.993156808474085
"1943"	0.975430823077908
"1944"	0.994952207866612
"1945"	0.981791598727236
"1946"	0.9971993263583
"1947"	0.994407868374638
"1948"	0.981675014384389
"1949"	0.999580376198999
"1950"	0.995244168966227
"1951"	0.983522759718906
"1952"	0.961002088406589
"1953"	0.988683698169501
"1954"	0.975460294156851
"1955"	0.999938526900916
"1956"	0.999988677737535
"1957"	0.963696259885355
"1958"	0.910419249871878
"1959"	0.999991663324708
"1960"	0.997759671445719
"1961"	0.995133568016516
"1962"	0.999100161356808
"1963"	0.997653085718744
"1964"	0.978504149404705
"1965"	0.999848463379103
"1966"	0.99973940214354
"1967"	0.999319621609128
"1968"	0.990448665888028
"1969"	0.993156808474085
"1970"	0.975430823077908
"1971"	0.998373361279722
"1972"	0.981791598727236
"1973"	0.999506208117597
"1974"	0.994407868374638
"1975"	0.981180310858198
"1976"	0.986073838445241
"1977"	0.987377774695616
"1978"	0.99591142307329
"1979"	0.853531899199254
"1980"	0.981180310858198
"1981"	0.996856789519824
"1982"	0.999390787739101
"1983"	0.999551361252117
"1984"	0.999999999956794
"1985"	0.999999999894932
"1986"	0.999999962787193
"1987"	0.999999999987677
"1988"	0.999999999998135
"1989"	0.999999988721715
"1990"	0.99999999999857
"1991"	0.999999999999784
"1992"	0.999999995853519
"1993"	0.999999999999792
"1994"	0.99999999008769
"1995"	0.999999999999712
"1996"	1
"1997"	1
"1998"	0.999999999997805
"1999"	0.999999999999755
"2000"	1
"2001"	0.999999879257711
"2002"	0.999999971918737
"2003"	0.999999943045933
"2004"	0.999999981709582
"2005"	0.999999979323596
"2006"	0.999999958064375
"2007"	0.999999986532654
"2008"	0.97477011250724
"2009"	0.99999999735796
"2010"	0.999999992657185
"2011"	0.999999994641447
"2012"	0.99999999805465
"2013"	0.999999994593441
"2014"	0.999999996054465
"2015"	0.999999982275721
"2016"	0.99999999996431
"2017"	0.999999999973721
"2018"	0.999999953057466
"2019"	0.998931701946096
"2020"	0.999213184026127
"2021"	0.991116297363335
"2022"	0.998647529318319
"2023"	0.999999999615793
"2024"	0.999999999998922
"2025"	0.999999999400267
"2026"	0.999999999717106
"2027"	0.999999999999206
"2028"	0.999999999980435
"2029"	0.999999962787193
"2030"	0.999999999998135
"2031"	0.998741084442655
"2032"	0.99999999805287
"2033"	0.999999982935681
"2034"	0.999999999107545
"2035"	0.999999998189934
"2036"	0.999999999418709
"2037"	0.999999993400216
"2038"	0.99999999934288
"2039"	0.999999998667237
"2040"	0.999999999571992
"2041"	0.999999999916033
"2042"	0.999999999379056
"2043"	0.999999998378135
"2044"	0.999999999938175
"2045"	0.999999999828173
"2046"	0.999999999874606
"2047"	0.999999998044107
"2048"	0.999999999436702
"2049"	0.999999999999165
"2050"	0.99999999999961
"2051"	0.999999999991009
"2052"	1
"2053"	0.99999999989766
"2054"	1
"2055"	0.999999979895977
"2056"	0.999999997806588
"2057"	0.999999999755351
"2058"	0.999999996747551
"2059"	0.999999999999588
"2060"	1
"2061"	1
"2062"	0.999999974361933
"2063"	0.614801183740081
"2064"	0.999999997587829
"2065"	0.996962594598071
"2066"	0.999999996747551
"2067"	0.999999999990546
"2068"	1
"2069"	1
"2070"	0.999999999998784
"2071"	0.99999999999202
"2072"	0.999999982257978
"2073"	0.999999953659025
"2074"	0.999999999999104
"2075"	1
"2076"	0.999999999997093
"2077"	0.999999999980924
"2078"	0.999999999883283
"2079"	1
"2080"	0.99999999991406
"2081"	0.999999999775532
"2082"	0.99999999852723
"2083"	0.999999983235553
"2084"	0.999999999613939
"2085"	0.999999999999676
"2086"	1
"2087"	0.999999999463401
"2088"	0.999999996479292
"2089"	0.999999999999226
"2090"	0.999999999999261
"2091"	1
"2092"	0.999999999806116
"2093"	0.999999999998305
"2094"	0.999999999999456
"2095"	0.999999996038845
"2096"	0.999999989653728
"2097"	0.999999998695304
"2098"	0.999999996592221
"2099"	1
"2100"	0.999999999997093
"2101"	0.999999999987116
"2102"	0.999999999999676
"2103"	1
"2104"	0.999999999973941
"2105"	0.999999999991631
"2106"	1
"2107"	1
"2108"	1
"2109"	1
"2110"	0.999999999980813
"2111"	1
"2112"	1
"2113"	0.999999999816799
"2114"	0.999999996257102
"2115"	1
"2116"	1
"2117"	0.999999999999226
"2118"	1
"2119"	0.999999999220186
"2120"	0.999999994883528
"2121"	0.999999999999901
"2122"	0.999999999975217
"2123"	1
"2124"	0.999999998940911
"2125"	0.999999999999901
"2126"	0.999999999999336
"2127"	0.999999999999787
"2128"	0.99999999866531
"2129"	0.999999998857676
"2130"	0.99999999962375
"2131"	1
"2132"	1
"2133"	0.999999999966341
"2134"	1
"2135"	1
"2136"	1
"2137"	1
"2138"	1
"2139"	1
"2140"	1
"2141"	1
"2142"	1
"2143"	1
"2144"	1
"2145"	1
"2146"	1
"2147"	1
"2148"	1
"2149"	1
"2150"	1
"2151"	1
"2152"	1
"2153"	1
"2154"	1
"2155"	1
"2156"	1
"2157"	1
"2158"	1
"2159"	1
"2160"	1
"2161"	1
"2162"	1
"2163"	1
"2164"	1
"2165"	1
"2166"	1
"2167"	1
"2168"	1
"2169"	1
"2170"	1
"2171"	1
"2172"	1
"2173"	1
"2174"	1
"2175"	1
"2176"	1
"2177"	1
"2178"	1
"2179"	1
"2180"	1
"2181"	1
"2182"	1
"2183"	1
"2184"	1
"2185"	1
"2186"	1
"2187"	1
"2188"	1
"2189"	1
"2190"	1
"2191"	1
"2192"	1
"2193"	1
"2194"	1
"2195"	1
"2196"	1
"2197"	1
"2198"	1
"2199"	1
"2200"	1
"2201"	1
"2202"	1
"2203"	1
"2204"	1
"2205"	1
"2206"	1
"2207"	1
"2208"	1
"2209"	1
"2210"	1
"2211"	1
"2212"	1
"2213"	1
"2214"	1
"2215"	1
"2216"	1
"2217"	1
"2218"	1
"2219"	1
"2220"	1
"2221"	1
"2222"	1
"2223"	1
"2224"	1
"2225"	1
"2226"	1
"2227"	1
"2228"	1
"2229"	1
"2230"	1
